seed,gamma,sigma_epsilon,L,N_code,epsilon,mode,total_resources,converged,final_error,n_rounds,M_max_used,timestamp
7,0.0000000000e+00,0.0000000000e+00,1,3,1.2638482029e-04,sequential,737730,True,1.0882169114e-05,14,3588,2026-05-04T07:12:19.595936
7,0.0000000000e+00,0.0000000000e+00,1,3,1.4208308325e-04,sequential,737730,True,1.0882169114e-05,14,3192,2026-05-04T07:12:19.596064
7,0.0000000000e+00,0.0000000000e+00,1,3,1.5973122801e-04,sequential,737640,False,1.3313510203e-03,14,2839,2026-05-04T07:12:19.596192
7,0.0000000000e+00,0.0000000000e+00,1,3,1.7957144944e-04,sequential,737730,True,1.0882169114e-05,14,2526,2026-05-04T07:12:19.596319
7,0.0000000000e+00,0.0000000000e+00,1,3,2.0187602547e-04,sequential,369000,True,8.4991630129e-05,13,2247,2026-05-04T07:12:19.596442
7,0.0000000000e+00,0.0000000000e+00,1,3,2.2695105367e-04,sequential,369000,True,8.4991630129e-05,13,1999,2026-05-04T07:12:19.596560
7,0.0000000000e+00,0.0000000000e+00,1,3,2.5514065200e-04,sequential,369000,True,8.4991630129e-05,13,1778,2026-05-04T07:12:19.596680
7,0.0000000000e+00,0.0000000000e+00,1,3,2.8683168133e-04,sequential,369000,True,8.4991630129e-05,13,1581,2026-05-04T07:12:19.596798
7,0.0000000000e+00,0.0000000000e+00,1,3,3.2245905453e-04,sequential,369000,True,8.4991630129e-05,13,1407,2026-05-04T07:12:19.596916
7,0.0000000000e+00,0.0000000000e+00,1,3,3.6251170500e-04,sequential,369000,False,1.1036369082e-02,13,1251,2026-05-04T07:12:19.597034
7,0.0000000000e+00,0.0000000000e+00,1,3,4.0753929659e-04,sequential,184590,True,2.7673922861e-04,12,1113,2026-05-04T07:12:19.597144
7,0.0000000000e+00,0.0000000000e+00,1,3,4.5815976691e-04,sequential,184590,True,2.7673922861e-04,12,990,2026-05-04T07:12:19.597253
7,0.0000000000e+00,0.0000000000e+00,1,3,5.1506780762e-04,sequential,184590,True,2.7673922861e-04,12,881,2026-05-04T07:12:19.597363
7,0.0000000000e+00,0.0000000000e+00,1,3,5.7904439806e-04,sequential,184590,True,2.7673922861e-04,12,784,2026-05-04T07:12:19.597478
7,0.0000000000e+00,0.0000000000e+00,1,3,6.5096752305e-04,sequential,184590,True,2.7673922861e-04,12,697,2026-05-04T07:12:19.597587
7,0.0000000000e+00,0.0000000000e+00,1,3,7.3182422191e-04,sequential,184590,True,2.7673922861e-04,12,620,2026-05-04T07:12:19.597696
7,0.0000000000e+00,0.0000000000e+00,1,3,8.2272413417e-04,sequential,92340,True,1.0675596836e-04,11,552,2026-05-04T07:12:19.597797
7,0.0000000000e+00,0.0000000000e+00,1,3,9.2491472772e-04,sequential,92340,True,1.0675596836e-04,11,491,2026-05-04T07:12:19.597899
7,0.0000000000e+00,0.0000000000e+00,1,3,1.0397984185e-03,sequential,92340,True,1.0675596836e-04,11,437,2026-05-04T07:12:19.598000
7,0.0000000000e+00,0.0000000000e+00,1,3,1.1689518165e-03,sequential,92340,True,1.0675596836e-04,11,388,2026-05-04T07:12:19.598101
7,0.0000000000e+00,0.0000000000e+00,1,3,1.3141473626e-03,sequential,92340,True,1.0675596836e-04,11,346,2026-05-04T07:12:19.598202
7,0.0000000000e+00,0.0000000000e+00,1,3,1.4773776526e-03,sequential,92340,True,1.0675596836e-04,11,307,2026-05-04T07:12:19.598303
7,0.0000000000e+00,0.0000000000e+00,1,3,1.6608827826e-03,sequential,46170,True,8.7374636230e-04,10,274,2026-05-04T07:12:19.598400
7,0.0000000000e+00,0.0000000000e+00,1,3,1.8671810913e-03,sequential,46170,False,1.0077631090e-02,10,243,2026-05-04T07:12:19.598493
7,0.0000000000e+00,0.0000000000e+00,1,3,2.0991037201e-03,sequential,46170,False,1.0077631090e-02,10,217,2026-05-04T07:12:19.598587
7,0.0000000000e+00,0.0000000000e+00,1,3,2.3598334668e-03,sequential,46170,True,8.7374636230e-04,10,193,2026-05-04T07:12:19.598681
7,0.0000000000e+00,0.0000000000e+00,1,3,2.6529484644e-03,sequential,46170,True,8.7374636230e-04,10,171,2026-05-04T07:12:19.598774
7,0.0000000000e+00,0.0000000000e+00,1,3,2.9824712862e-03,sequential,46170,True,8.7374636230e-04,10,153,2026-05-04T07:12:19.598866
7,0.0000000000e+00,0.0000000000e+00,1,3,3.3529241492e-03,sequential,23040,True,2.4077271502e-03,9,136,2026-05-04T07:12:19.598951
7,0.0000000000e+00,0.0000000000e+00,1,3,3.7693909754e-03,sequential,23040,True,2.4077271502e-03,9,121,2026-05-04T07:12:19.599036
7,0.0000000000e+00,0.0000000000e+00,1,3,4.2375871606e-03,sequential,23040,True,2.4077271502e-03,9,108,2026-05-04T07:12:19.599121
7,0.0000000000e+00,0.0000000000e+00,1,3,4.7639380104e-03,sequential,23040,True,2.4077271502e-03,9,96,2026-05-04T07:12:19.599205
7,0.0000000000e+00,0.0000000000e+00,1,3,5.3556669177e-03,sequential,23040,True,2.4077271502e-03,9,85,2026-05-04T07:12:19.599290
7,0.0000000000e+00,0.0000000000e+00,1,3,6.0208944933e-03,sequential,23040,True,2.4077271502e-03,9,76,2026-05-04T07:12:19.599376
7,0.0000000000e+00,0.0000000000e+00,1,3,6.7687500095e-03,sequential,11520,False,1.1611611877e-02,8,67,2026-05-04T07:12:19.599458
7,0.0000000000e+00,0.0000000000e+00,1,3,7.6094966855e-03,sequential,11520,True,6.6023442559e-04,8,60,2026-05-04T07:12:19.599537
7,0.0000000000e+00,0.0000000000e+00,1,3,8.5546725356e-03,sequential,11520,True,6.6023442559e-04,8,54,2026-05-04T07:12:19.599613
7,0.0000000000e+00,0.0000000000e+00,1,3,9.6172487112e-03,sequential,11520,True,6.6023442559e-04,8,48,2026-05-04T07:12:19.599690
7,0.0000000000e+00,0.0000000000e+00,1,3,1.0811807511e-02,sequential,11520,True,6.6023442559e-04,8,42,2026-05-04T07:12:19.599766
7,0.0000000000e+00,0.0000000000e+00,1,3,1.2154742501e-02,sequential,11520,True,6.6023442559e-04,8,38,2026-05-04T07:12:19.599843
7,0.0000000000e+00,0.0000000000e+00,1,3,1.3664483493e-02,sequential,5760,False,1.7747535029e-02,7,34,2026-05-04T07:12:19.599912
7,0.0000000000e+00,0.0000000000e+00,1,3,1.5361749467e-02,sequential,5760,True,6.7961575771e-03,7,30,2026-05-04T07:12:19.599980
7,0.0000000000e+00,0.0000000000e+00,1,3,1.7269832907e-02,sequential,5760,True,1.7747535029e-02,7,27,2026-05-04T07:12:19.600049
7,0.0000000000e+00,0.0000000000e+00,1,3,1.9414919457e-02,sequential,5760,True,1.7747535029e-02,7,24,2026-05-04T07:12:19.600117
7,0.0000000000e+00,0.0000000000e+00,1,3,2.1826447284e-02,sequential,5760,True,1.7747535029e-02,7,21,2026-05-04T07:12:19.600186
7,0.0000000000e+00,0.0000000000e+00,1,3,2.4537511066e-02,sequential,5760,True,6.7961575771e-03,7,19,2026-05-04T07:12:19.600257
7,0.0000000000e+00,0.0000000000e+00,1,3,2.7585316176e-02,sequential,2880,True,1.9068003880e-02,6,17,2026-05-04T07:12:19.600318
7,0.0000000000e+00,0.0000000000e+00,1,3,3.1011689266e-02,sequential,2880,True,1.9068003880e-02,6,15,2026-05-04T07:12:19.600379
7,0.0000000000e+00,0.0000000000e+00,1,3,3.4863652277e-02,sequential,2880,True,1.9068003880e-02,6,14,2026-05-04T07:12:19.600444
7,0.0000000000e+00,0.0000000000e+00,1,3,3.9194067748e-02,sequential,2880,True,3.0019381332e-02,6,12,2026-05-04T07:12:19.600505
7,0.0000000000e+00,0.0000000000e+00,1,3,4.4062364278e-02,sequential,2880,True,1.9068003880e-02,6,11,2026-05-04T07:12:19.600565
7,0.0000000000e+00,0.0000000000e+00,1,3,4.9535352090e-02,sequential,1440,True,5.4563073938e-02,5,10,2026-05-04T07:12:19.600618
7,0.0000000000e+00,0.0000000000e+00,1,3,5.5688139909e-02,sequential,1440,True,5.4563073938e-02,5,9,2026-05-04T07:12:19.600670
7,0.0000000000e+00,0.0000000000e+00,1,3,6.2605165720e-02,sequential,1440,True,4.3611696486e-02,5,8,2026-05-04T07:12:19.600722
7,0.0000000000e+00,0.0000000000e+00,1,3,7.0381355549e-02,sequential,1440,True,4.3611696486e-02,5,7,2026-05-04T07:12:19.600775
7,0.0000000000e+00,0.0000000000e+00,1,3,7.9123426190e-02,sequential,1440,True,5.4563073938e-02,5,6,2026-05-04T07:12:19.600829
7,0.0000000000e+00,0.0000000000e+00,1,3,8.8951349731e-02,sequential,1440,True,5.4563073938e-02,5,6,2026-05-04T07:12:19.600881
7,0.0000000000e+00,0.0000000000e+00,1,3,1.0000000000e-01,sequential,720,True,5.4756887260e-03,4,5,2026-05-04T07:12:19.600926
4,0.0000000000e+00,0.0000000000e+00,1,3,1.0000000000e-04,sequential,737640,False,1.3313510203e-03,14,4535,2026-05-04T07:12:19.601193
4,0.0000000000e+00,0.0000000000e+00,1,3,1.1242100351e-04,sequential,737730,True,1.0882169114e-05,14,4034,2026-05-04T07:12:19.601385
4,0.0000000000e+00,0.0000000000e+00,1,3,1.2638482029e-04,sequential,737730,True,1.0882169114e-05,14,3588,2026-05-04T07:12:19.601534
4,0.0000000000e+00,0.0000000000e+00,1,3,1.4208308325e-04,sequential,737730,True,1.0882169114e-05,14,3192,2026-05-04T07:12:19.601663
4,0.0000000000e+00,0.0000000000e+00,1,3,1.5973122801e-04,sequential,737730,True,1.0882169114e-05,14,2839,2026-05-04T07:12:19.601791
4,0.0000000000e+00,0.0000000000e+00,1,3,1.7957144944e-04,sequential,737730,True,1.0882169114e-05,14,2526,2026-05-04T07:12:19.601918
4,0.0000000000e+00,0.0000000000e+00,1,3,2.0187602547e-04,sequential,369000,True,8.4991630129e-05,13,2247,2026-05-04T07:12:19.602035
4,0.0000000000e+00,0.0000000000e+00,1,3,2.2695105367e-04,sequential,369000,True,8.4991630129e-05,13,1999,2026-05-04T07:12:19.602154
4,0.0000000000e+00,0.0000000000e+00,1,3,2.5514065200e-04,sequential,369000,True,8.4991630129e-05,13,1778,2026-05-04T07:12:19.602272
4,0.0000000000e+00,0.0000000000e+00,1,3,2.8683168133e-04,sequential,369000,False,1.1036369082e-02,13,1581,2026-05-04T07:12:19.602398
4,0.0000000000e+00,0.0000000000e+00,1,3,3.2245905453e-04,sequential,369000,True,8.4991630129e-05,13,1407,2026-05-04T07:12:19.602515
4,0.0000000000e+00,0.0000000000e+00,1,3,3.6251170500e-04,sequential,369000,True,8.4991630129e-05,13,1251,2026-05-04T07:12:19.602633
4,0.0000000000e+00,0.0000000000e+00,1,3,4.0753929659e-04,sequential,184590,False,4.9025116533e-04,12,1113,2026-05-04T07:12:19.602742
4,0.0000000000e+00,0.0000000000e+00,1,3,4.5815976691e-04,sequential,184590,True,2.7673922861e-04,12,990,2026-05-04T07:12:19.602851
4,0.0000000000e+00,0.0000000000e+00,1,3,5.1506780762e-04,sequential,184590,True,2.7673922861e-04,12,881,2026-05-04T07:12:19.602961
4,0.0000000000e+00,0.0000000000e+00,1,3,5.7904439806e-04,sequential,184590,True,2.7673922861e-04,12,784,2026-05-04T07:12:19.603072
4,0.0000000000e+00,0.0000000000e+00,1,3,6.5096752305e-04,sequential,184590,True,2.7673922861e-04,12,697,2026-05-04T07:12:19.603181
4,0.0000000000e+00,0.0000000000e+00,1,3,7.3182422191e-04,sequential,184590,True,2.7673922861e-04,12,620,2026-05-04T07:12:19.603290
4,0.0000000000e+00,0.0000000000e+00,1,3,8.2272413417e-04,sequential,92340,True,1.0675596836e-04,11,552,2026-05-04T07:12:19.603394
4,0.0000000000e+00,0.0000000000e+00,1,3,9.2491472772e-04,sequential,92340,True,1.0675596836e-04,11,491,2026-05-04T07:12:19.603496
4,0.0000000000e+00,0.0000000000e+00,1,3,1.0397984185e-03,sequential,92340,True,1.0675596836e-04,11,437,2026-05-04T07:12:19.603597
4,0.0000000000e+00,0.0000000000e+00,1,3,1.1689518165e-03,sequential,92340,True,1.0675596836e-04,11,388,2026-05-04T07:12:19.603698
4,0.0000000000e+00,0.0000000000e+00,1,3,1.3141473626e-03,sequential,92340,True,1.0675596836e-04,11,346,2026-05-04T07:12:19.603800
4,0.0000000000e+00,0.0000000000e+00,1,3,1.4773776526e-03,sequential,92340,True,1.0675596836e-04,11,307,2026-05-04T07:12:19.603901
4,0.0000000000e+00,0.0000000000e+00,1,3,1.6608827826e-03,sequential,46170,True,8.7374636230e-04,10,274,2026-05-04T07:12:19.603994
4,0.0000000000e+00,0.0000000000e+00,1,3,1.8671810913e-03,sequential,46170,True,8.7374636230e-04,10,243,2026-05-04T07:12:19.604087
4,0.0000000000e+00,0.0000000000e+00,1,3,2.0991037201e-03,sequential,46170,True,8.7374636230e-04,10,217,2026-05-04T07:12:19.604180
4,0.0000000000e+00,0.0000000000e+00,1,3,2.3598334668e-03,sequential,46170,True,8.7374636230e-04,10,193,2026-05-04T07:12:19.604274
4,0.0000000000e+00,0.0000000000e+00,1,3,2.6529484644e-03,sequential,46170,True,8.7374636230e-04,10,171,2026-05-04T07:12:19.604367
4,0.0000000000e+00,0.0000000000e+00,1,3,2.9824712862e-03,sequential,46170,True,8.7374636230e-04,10,153,2026-05-04T07:12:19.604466
4,0.0000000000e+00,0.0000000000e+00,1,3,3.3529241492e-03,sequential,23040,False,8.5436503017e-03,9,136,2026-05-04T07:12:19.604550
4,0.0000000000e+00,0.0000000000e+00,1,3,3.7693909754e-03,sequential,23040,True,2.4077271502e-03,9,121,2026-05-04T07:12:19.604635
4,0.0000000000e+00,0.0000000000e+00,1,3,4.2375871606e-03,sequential,23040,True,2.4077271502e-03,9,108,2026-05-04T07:12:19.604720
4,0.0000000000e+00,0.0000000000e+00,1,3,4.7639380104e-03,sequential,23040,True,2.4077271502e-03,9,96,2026-05-04T07:12:19.604804
4,0.0000000000e+00,0.0000000000e+00,1,3,5.3556669177e-03,sequential,23040,False,8.5436503017e-03,9,85,2026-05-04T07:12:19.604889
4,0.0000000000e+00,0.0000000000e+00,1,3,6.0208944933e-03,sequential,23040,False,8.5436503017e-03,9,76,2026-05-04T07:12:19.604975
4,0.0000000000e+00,0.0000000000e+00,1,3,6.7687500095e-03,sequential,11520,True,6.6023442559e-04,8,67,2026-05-04T07:12:19.605052
4,0.0000000000e+00,0.0000000000e+00,1,3,7.6094966855e-03,sequential,11520,True,6.6023442559e-04,8,60,2026-05-04T07:12:19.605129
4,0.0000000000e+00,0.0000000000e+00,1,3,8.5546725356e-03,sequential,11520,True,6.6023442559e-04,8,54,2026-05-04T07:12:19.605206
4,0.0000000000e+00,0.0000000000e+00,1,3,9.6172487112e-03,sequential,11520,False,1.1611611877e-02,8,48,2026-05-04T07:12:19.605282
4,0.0000000000e+00,0.0000000000e+00,1,3,1.0811807511e-02,sequential,11520,True,6.6023442559e-04,8,42,2026-05-04T07:12:19.605359
4,0.0000000000e+00,0.0000000000e+00,1,3,1.2154742501e-02,sequential,11520,True,6.6023442559e-04,8,38,2026-05-04T07:12:19.605443
4,0.0000000000e+00,0.0000000000e+00,1,3,1.3664483493e-02,sequential,5760,False,1.7747535029e-02,7,34,2026-05-04T07:12:19.605512
4,0.0000000000e+00,0.0000000000e+00,1,3,1.5361749467e-02,sequential,5760,True,6.7961575771e-03,7,30,2026-05-04T07:12:19.605581
4,0.0000000000e+00,0.0000000000e+00,1,3,1.7269832907e-02,sequential,5760,True,6.7961575771e-03,7,27,2026-05-04T07:12:19.605649
4,0.0000000000e+00,0.0000000000e+00,1,3,1.9414919457e-02,sequential,5760,True,6.7961575771e-03,7,24,2026-05-04T07:12:19.605718
4,0.0000000000e+00,0.0000000000e+00,1,3,2.1826447284e-02,sequential,5760,True,6.7961575771e-03,7,21,2026-05-04T07:12:19.605787
4,0.0000000000e+00,0.0000000000e+00,1,3,2.4537511066e-02,sequential,5760,True,1.7747535029e-02,7,19,2026-05-04T07:12:19.605857
4,0.0000000000e+00,0.0000000000e+00,1,3,2.7585316176e-02,sequential,2880,True,1.9068003880e-02,6,17,2026-05-04T07:12:19.605918
4,0.0000000000e+00,0.0000000000e+00,1,3,3.1011689266e-02,sequential,2880,True,1.9068003880e-02,6,15,2026-05-04T07:12:19.605978
4,0.0000000000e+00,0.0000000000e+00,1,3,3.4863652277e-02,sequential,2880,True,1.9068003880e-02,6,14,2026-05-04T07:12:19.606039
4,0.0000000000e+00,0.0000000000e+00,1,3,3.9194067748e-02,sequential,2880,True,1.9068003880e-02,6,12,2026-05-04T07:12:19.606099
4,0.0000000000e+00,0.0000000000e+00,1,3,4.4062364278e-02,sequential,2880,True,3.0019381332e-02,6,11,2026-05-04T07:12:19.606160
4,0.0000000000e+00,0.0000000000e+00,1,3,4.9535352090e-02,sequential,1440,True,4.3611696486e-02,5,10,2026-05-04T07:12:19.606212
4,0.0000000000e+00,0.0000000000e+00,1,3,5.5688139909e-02,sequential,1440,True,4.3611696486e-02,5,9,2026-05-04T07:12:19.606265
4,0.0000000000e+00,0.0000000000e+00,1,3,6.2605165720e-02,sequential,1440,True,4.3611696486e-02,5,8,2026-05-04T07:12:19.606317
4,0.0000000000e+00,0.0000000000e+00,1,3,7.0381355549e-02,sequential,1440,True,4.3611696486e-02,5,7,2026-05-04T07:12:19.606370
4,0.0000000000e+00,0.0000000000e+00,1,3,7.9123426190e-02,sequential,1440,True,5.4563073938e-02,5,6,2026-05-04T07:12:19.606433
4,0.0000000000e+00,0.0000000000e+00,1,3,8.8951349731e-02,sequential,1440,True,4.3611696486e-02,5,6,2026-05-04T07:12:19.606487
4,0.0000000000e+00,0.0000000000e+00,1,3,1.0000000000e-01,sequential,720,True,5.4756887260e-03,4,5,2026-05-04T07:12:19.606532
8,0.0000000000e+00,0.0000000000e+00,1,3,1.0000000000e-04,sequential,737730,True,1.0882169114e-05,14,4535,2026-05-04T07:12:19.615243
8,0.0000000000e+00,0.0000000000e+00,1,3,1.1242100351e-04,sequential,737730,True,1.0882169114e-05,14,4034,2026-05-04T07:12:19.615471
8,0.0000000000e+00,0.0000000000e+00,1,3,1.2638482029e-04,sequential,737730,True,1.0882169114e-05,14,3588,2026-05-04T07:12:19.615606
8,0.0000000000e+00,0.0000000000e+00,1,3,1.4208308325e-04,sequential,737730,True,1.0882169114e-05,14,3192,2026-05-04T07:12:19.615733
8,0.0000000000e+00,0.0000000000e+00,1,3,1.5973122801e-04,sequential,737730,False,1.0940495283e-02,14,2839,2026-05-04T07:12:19.615863
8,0.0000000000e+00,0.0000000000e+00,1,3,1.7957144944e-04,sequential,737730,True,1.0882169114e-05,14,2526,2026-05-04T07:12:19.615989
8,0.0000000000e+00,0.0000000000e+00,1,3,2.0187602547e-04,sequential,369000,True,8.4991630129e-05,13,2247,2026-05-04T07:12:19.616105
8,0.0000000000e+00,0.0000000000e+00,1,3,2.2695105367e-04,sequential,369000,True,8.4991630129e-05,13,1999,2026-05-04T07:12:19.616222
8,0.0000000000e+00,0.0000000000e+00,1,3,2.5514065200e-04,sequential,369000,True,8.4991630129e-05,13,1778,2026-05-04T07:12:19.616339
8,0.0000000000e+00,0.0000000000e+00,1,3,2.8683168133e-04,sequential,369000,True,8.4991630129e-05,13,1581,2026-05-04T07:12:19.616464
8,0.0000000000e+00,0.0000000000e+00,1,3,3.2245905453e-04,sequential,369000,False,1.1036369082e-02,13,1407,2026-05-04T07:12:19.616581
8,0.0000000000e+00,0.0000000000e+00,1,3,3.6251170500e-04,sequential,368910,False,1.2186854673e-02,13,1251,2026-05-04T07:12:19.616698
8,0.0000000000e+00,0.0000000000e+00,1,3,4.0753929659e-04,sequential,184590,True,2.7673922861e-04,12,1113,2026-05-04T07:12:19.616807
8,0.0000000000e+00,0.0000000000e+00,1,3,4.5815976691e-04,sequential,184590,False,1.1228116681e-02,12,990,2026-05-04T07:12:19.616915
8,0.0000000000e+00,0.0000000000e+00,1,3,5.1506780762e-04,sequential,184590,True,2.7673922861e-04,12,881,2026-05-04T07:12:19.617024
8,0.0000000000e+00,0.0000000000e+00,1,3,5.7904439806e-04,sequential,184590,False,1.1228116681e-02,12,784,2026-05-04T07:12:19.617132
8,0.0000000000e+00,0.0000000000e+00,1,3,6.5096752305e-04,sequential,184590,True,2.7673922861e-04,12,697,2026-05-04T07:12:19.617240
8,0.0000000000e+00,0.0000000000e+00,1,3,7.3182422191e-04,sequential,184590,True,4.9025116533e-04,12,620,2026-05-04T07:12:19.617349
8,0.0000000000e+00,0.0000000000e+00,1,3,8.2272413417e-04,sequential,92340,False,1.0844621484e-02,11,552,2026-05-04T07:12:19.617453
8,0.0000000000e+00,0.0000000000e+00,1,3,9.2491472772e-04,sequential,92340,False,1.0844621484e-02,11,491,2026-05-04T07:12:19.617554
8,0.0000000000e+00,0.0000000000e+00,1,3,1.0397984185e-03,sequential,92340,True,1.0675596836e-04,11,437,2026-05-04T07:12:19.617654
8,0.0000000000e+00,0.0000000000e+00,1,3,1.1689518165e-03,sequential,92340,False,1.0844621484e-02,11,388,2026-05-04T07:12:19.617755
8,0.0000000000e+00,0.0000000000e+00,1,3,1.3141473626e-03,sequential,92340,True,1.0675596836e-04,11,346,2026-05-04T07:12:19.617855
8,0.0000000000e+00,0.0000000000e+00,1,3,1.4773776526e-03,sequential,92340,True,1.0675596836e-04,11,307,2026-05-04T07:12:19.617956
8,0.0000000000e+00,0.0000000000e+00,1,3,1.6608827826e-03,sequential,46170,True,8.7374636230e-04,10,274,2026-05-04T07:12:19.618047
8,0.0000000000e+00,0.0000000000e+00,1,3,1.8671810913e-03,sequential,46170,True,8.7374636230e-04,10,243,2026-05-04T07:12:19.618140
8,0.0000000000e+00,0.0000000000e+00,1,3,2.0991037201e-03,sequential,46170,True,8.7374636230e-04,10,217,2026-05-04T07:12:19.618232
8,0.0000000000e+00,0.0000000000e+00,1,3,2.3598334668e-03,sequential,46170,True,8.7374636230e-04,10,193,2026-05-04T07:12:19.618327
8,0.0000000000e+00,0.0000000000e+00,1,3,2.6529484644e-03,sequential,46170,False,1.0077631090e-02,10,171,2026-05-04T07:12:19.618434
8,0.0000000000e+00,0.0000000000e+00,1,3,2.9824712862e-03,sequential,46080,True,2.1942152135e-03,10,153,2026-05-04T07:12:19.618527
8,0.0000000000e+00,0.0000000000e+00,1,3,3.3529241492e-03,sequential,23040,True,2.4077271502e-03,9,136,2026-05-04T07:12:19.619302
8,0.0000000000e+00,0.0000000000e+00,1,3,3.7693909754e-03,sequential,23040,True,2.4077271502e-03,9,121,2026-05-04T07:12:19.619542
8,0.0000000000e+00,0.0000000000e+00,1,3,4.2375871606e-03,sequential,23040,True,2.4077271502e-03,9,108,2026-05-04T07:12:19.619640
8,0.0000000000e+00,0.0000000000e+00,1,3,4.7639380104e-03,sequential,23040,True,2.4077271502e-03,9,96,2026-05-04T07:12:19.619727
8,0.0000000000e+00,0.0000000000e+00,1,3,5.3556669177e-03,sequential,23040,True,2.4077271502e-03,9,85,2026-05-04T07:12:19.619811
8,0.0000000000e+00,0.0000000000e+00,1,3,6.0208944933e-03,sequential,23040,True,3.7281960014e-03,9,76,2026-05-04T07:12:19.619902
8,0.0000000000e+00,0.0000000000e+00,1,3,6.7687500095e-03,sequential,11520,False,1.1611611877e-02,8,67,2026-05-04T07:12:19.619979
8,0.0000000000e+00,0.0000000000e+00,1,3,7.6094966855e-03,sequential,11520,True,6.6023442559e-04,8,60,2026-05-04T07:12:19.620057
8,0.0000000000e+00,0.0000000000e+00,1,3,8.5546725356e-03,sequential,11520,False,1.1611611877e-02,8,54,2026-05-04T07:12:19.620133
8,0.0000000000e+00,0.0000000000e+00,1,3,9.6172487112e-03,sequential,11520,True,6.6023442559e-04,8,48,2026-05-04T07:12:19.620209
8,0.0000000000e+00,0.0000000000e+00,1,3,1.0811807511e-02,sequential,11520,True,6.6023442559e-04,8,42,2026-05-04T07:12:19.620286
8,0.0000000000e+00,0.0000000000e+00,1,3,1.2154742501e-02,sequential,11520,True,6.6023442559e-04,8,38,2026-05-04T07:12:19.620363
8,0.0000000000e+00,0.0000000000e+00,1,3,1.3664483493e-02,sequential,5760,True,6.7961575771e-03,7,34,2026-05-04T07:12:19.620443
8,0.0000000000e+00,0.0000000000e+00,1,3,1.5361749467e-02,sequential,5760,True,6.7961575771e-03,7,30,2026-05-04T07:12:19.620511
8,0.0000000000e+00,0.0000000000e+00,1,3,1.7269832907e-02,sequential,5760,True,6.7961575771e-03,7,27,2026-05-04T07:12:19.620579
8,0.0000000000e+00,0.0000000000e+00,1,3,1.9414919457e-02,sequential,5760,True,6.7961575771e-03,7,24,2026-05-04T07:12:19.620647
8,0.0000000000e+00,0.0000000000e+00,1,3,2.1826447284e-02,sequential,5760,True,6.7961575771e-03,7,21,2026-05-04T07:12:19.620714
