seed,gamma,h,L,N_code,epsilon,mode,total_resources,converged,final_error,n_rounds,timestamp
4,1.0000000000e-02,0.0000000000e+00,1,3,5.5688139909e-02,bare_hamiltonian,2682,True,1.0678172112e-04,100,2026-05-04T04:47:21.521386
4,1.0000000000e-02,0.0000000000e+00,1,3,6.2605165720e-02,bare_hamiltonian,7209,True,2.2900700569e-03,300,2026-05-04T04:47:21.791797
4,1.0000000000e-02,0.0000000000e+00,1,3,7.0381355549e-02,bare_hamiltonian,116286,True,2.0265579224e-04,5200,2026-05-04T04:47:26.469194
4,1.0000000000e-02,0.0000000000e+00,1,3,7.9123426190e-02,bare_hamiltonian,78600,True,2.5057792664e-04,4100,2026-05-04T04:47:30.104175
4,1.0000000000e-02,0.0000000000e+00,1,3,8.8951349731e-02,bare_hamiltonian,27486,True,1.0678172112e-04,1500,2026-05-04T04:47:31.437240
4,1.0000000000e-02,0.0000000000e+00,1,3,1.0000000000e-01,bare_hamiltonian,1722,True,5.1880776882e-03,100,2026-05-04T04:47:31.528473
7,1.0000000000e-02,0.0000000000e+00,1,3,1.0000000000e-04,bare_hamiltonian,749834403,False,2.5414118767e+00,50000,2026-05-04T04:33:50.626088
7,1.0000000000e-02,0.0000000000e+00,1,3,1.1242100351e-04,bare_hamiltonian,666569244,False,2.5414118767e+00,50000,2026-05-04T04:34:44.245609
7,1.0000000000e-02,0.0000000000e+00,1,3,1.2638482029e-04,bare_hamiltonian,595978122,False,2.0945441723e+00,50000,2026-05-04T04:35:37.423945
7,1.0000000000e-02,0.0000000000e+00,1,3,1.4208308325e-04,bare_hamiltonian,528007689,False,2.5414118767e+00,50000,2026-05-04T04:36:30.178361
7,1.0000000000e-02,0.0000000000e+00,1,3,1.5973122801e-04,bare_hamiltonian,469254342,False,2.0945441723e+00,50000,2026-05-04T04:37:22.268029
7,1.0000000000e-02,0.0000000000e+00,1,3,1.7957144944e-04,bare_hamiltonian,417237138,False,2.0945441723e+00,50000,2026-05-04T04:38:13.531948
7,1.0000000000e-02,0.0000000000e+00,1,3,2.0187602547e-04,bare_hamiltonian,370683027,False,2.5414118767e+00,50000,2026-05-04T04:39:03.858270
7,1.0000000000e-02,0.0000000000e+00,1,3,2.2695105367e-04,bare_hamiltonian,330180675,False,2.5414118767e+00,50000,2026-05-04T04:39:52.795327
7,1.0000000000e-02,0.0000000000e+00,1,3,2.5514065200e-04,bare_hamiltonian,293477382,False,2.5414118767e+00,50000,2026-05-04T04:40:37.637885
7,1.0000000000e-02,0.0000000000e+00,1,3,2.8683168133e-04,bare_hamiltonian,261315345,False,2.5414118767e+00,50000,2026-05-04T04:41:21.878853
7,1.0000000000e-02,0.0000000000e+00,1,3,3.2245905453e-04,bare_hamiltonian,931788,True,1.0907649994e-05,200,2026-05-04T04:41:22.080098
7,1.0000000000e-02,0.0000000000e+00,1,3,3.6251170500e-04,bare_hamiltonian,424926,True,1.0907649994e-05,100,2026-05-04T04:41:22.181139
7,1.0000000000e-02,0.0000000000e+00,1,3,4.0753929659e-04,bare_hamiltonian,184393644,False,2.0945441723e+00,50000,2026-05-04T04:42:06.272352
7,1.0000000000e-02,0.0000000000e+00,1,3,4.5815976691e-04,bare_hamiltonian,163557198,False,2.5414118767e+00,50000,2026-05-04T04:42:50.291694
7,1.0000000000e-02,0.0000000000e+00,1,3,5.1506780762e-04,bare_hamiltonian,865395,True,1.0907649994e-05,300,2026-05-04T04:42:50.589888
7,1.0000000000e-02,0.0000000000e+00,1,3,5.7904439806e-04,bare_hamiltonian,129141999,False,2.0945441723e+00,50000,2026-05-04T04:43:34.362785
7,1.0000000000e-02,0.0000000000e+00,1,3,6.5096752305e-04,bare_hamiltonian,115239843,False,2.0945441723e+00,50000,2026-05-04T04:44:18.024904
7,1.0000000000e-02,0.0000000000e+00,1,3,7.3182422191e-04,bare_hamiltonian,798828,True,1.0907649994e-05,400,2026-05-04T04:44:18.410944
7,1.0000000000e-02,0.0000000000e+00,1,3,8.2272413417e-04,bare_hamiltonian,179109,True,3.7044286728e-05,100,2026-05-04T04:44:18.507540
7,1.0000000000e-02,0.0000000000e+00,1,3,9.2491472772e-04,bare_hamiltonian,81191481,False,2.5414118767e+00,50000,2026-05-04T04:45:02.095836
7,1.0000000000e-02,0.0000000000e+00,1,3,1.0397984185e-03,bare_hamiltonian,72659328,False,2.5414118767e+00,50000,2026-05-04T04:45:45.746164
7,1.0000000000e-02,0.0000000000e+00,1,3,1.1689518165e-03,bare_hamiltonian,255558,True,1.0907649994e-05,200,2026-05-04T04:45:45.937493
7,1.0000000000e-02,0.0000000000e+00,1,3,1.3141473626e-03,bare_hamiltonian,5449125,True,1.0907649994e-05,4800,2026-05-04T04:45:50.173784
7,1.0000000000e-02,0.0000000000e+00,1,3,1.4773776526e-03,bare_hamiltonian,50385261,False,2.0945441723e+00,50000,2026-05-04T04:46:33.929432
7,1.0000000000e-02,0.0000000000e+00,1,3,1.6608827826e-03,bare_hamiltonian,263583,True,1.0907649994e-05,300,2026-05-04T04:46:34.207042
7,1.0000000000e-02,0.0000000000e+00,1,3,1.8671810913e-03,bare_hamiltonian,154029,True,1.0907649994e-05,200,2026-05-04T04:46:34.392550
7,1.0000000000e-02,0.0000000000e+00,1,3,2.0991037201e-03,bare_hamiltonian,141318,True,8.4966421127e-05,200,2026-05-04T04:46:34.589826
7,1.0000000000e-02,0.0000000000e+00,1,3,2.3598334668e-03,bare_hamiltonian,255549,True,3.7044286728e-05,400,2026-05-04T04:46:34.978269
7,1.0000000000e-02,0.0000000000e+00,1,3,2.6529484644e-03,bare_hamiltonian,347976,True,3.7044286728e-05,600,2026-05-04T04:46:35.544430
7,1.0000000000e-02,0.0000000000e+00,1,3,2.9824712862e-03,bare_hamiltonian,114156,True,5.8829784393e-05,200,2026-05-04T04:46:35.735107
7,1.0000000000e-02,0.0000000000e+00,1,3,3.3529241492e-03,bare_hamiltonian,22424850,False,2.5414118767e+00,50000,2026-05-04T04:47:20.436902
7,1.0000000000e-02,0.0000000000e+00,1,3,3.7693909754e-03,bare_hamiltonian,121176,True,1.0907649994e-05,300,2026-05-04T04:47:20.725164
7,1.0000000000e-02,0.0000000000e+00,1,3,4.2375871606e-03,bare_hamiltonian,204120,True,1.0678172112e-04,600,2026-05-04T04:47:21.282431
7,1.0000000000e-02,0.0000000000e+00,1,3,4.7639380104e-03,bare_hamiltonian,1149024,True,1.0907649994e-05,3700,2026-05-04T04:47:24.617485
7,1.0000000000e-02,0.0000000000e+00,1,3,5.3556669177e-03,bare_hamiltonian,54918,True,1.0907649994e-05,200,2026-05-04T04:47:24.805255
7,1.0000000000e-02,0.0000000000e+00,1,3,6.0208944933e-03,bare_hamiltonian,419358,True,8.4966421127e-05,1700,2026-05-04T04:47:26.330019
7,1.0000000000e-02,0.0000000000e+00,1,3,6.7687500095e-03,bare_hamiltonian,44889,True,1.5470385551e-04,200,2026-05-04T04:47:26.514038
7,1.0000000000e-02,0.0000000000e+00,1,3,7.6094966855e-03,bare_hamiltonian,79731,True,5.8829784393e-05,400,2026-05-04T04:47:26.874679
7,1.0000000000e-02,0.0000000000e+00,1,3,8.5546725356e-03,bare_hamiltonian,18000,True,1.5470385551e-04,100,2026-05-04T04:47:26.966891
7,1.0000000000e-02,0.0000000000e+00,1,3,9.6172487112e-03,bare_hamiltonian,722694,True,1.0907649994e-05,4700,2026-05-04T04:47:31.125989
7,1.0000000000e-02,0.0000000000e+00,1,3,1.0811807511e-02,bare_hamiltonian,28611,True,8.4966421127e-05,200,2026-05-04T04:47:31.307760
7,1.0000000000e-02,0.0000000000e+00,1,3,1.2154742501e-02,bare_hamiltonian,11883,True,4.2054057121e-04,100,2026-05-04T04:47:31.399562
7,1.0000000000e-02,0.0000000000e+00,1,3,1.3664483493e-02,bare_hamiltonian,31512,True,5.8829784393e-05,300,2026-05-04T04:47:31.653272
7,1.0000000000e-02,0.0000000000e+00,1,3,1.5361749467e-02,bare_hamiltonian,9117,True,8.9991092682e-04,100,2026-05-04T04:47:31.733928
7,1.0000000000e-02,0.0000000000e+00,1,3,1.7269832907e-02,bare_hamiltonian,8751,True,8.4966421127e-05,100,2026-05-04T04:47:31.814612
7,1.0000000000e-02,0.0000000000e+00,1,3,1.9414919457e-02,bare_hamiltonian,31458,True,1.0678172112e-04,400,2026-05-04T04:47:32.126134
7,1.0000000000e-02,0.0000000000e+00,1,3,2.1826447284e-02,bare_hamiltonian,254505,True,8.4966421127e-05,3700,2026-05-04T04:47:35.287676
7,1.0000000000e-02,0.0000000000e+00,1,3,2.4537511066e-02,bare_hamiltonian,1878924,True,3.7044286728e-05,30400,2026-05-04T04:48:02.989186
7,1.0000000000e-02,0.0000000000e+00,1,3,2.7585316176e-02,bare_hamiltonian,5139,True,1.3792812824e-03,100,2026-05-04T04:48:03.083177
7,1.0000000000e-02,0.0000000000e+00,1,3,3.1011689266e-02,bare_hamiltonian,87405,True,2.9852986336e-04,1800,2026-05-04T04:48:04.746647
7,1.0000000000e-02,0.0000000000e+00,1,3,3.4863652277e-02,bare_hamiltonian,16857,True,1.5470385551e-04,400,2026-05-04T04:48:05.115823
7,1.0000000000e-02,0.0000000000e+00,1,3,3.9194067748e-02,bare_hamiltonian,282033,True,2.5057792664e-04,7300,2026-05-04T04:48:11.858608
7,1.0000000000e-02,0.0000000000e+00,1,3,4.4062364278e-02,bare_hamiltonian,94227,True,2.0265579224e-04,2700,2026-05-04T04:48:14.366291
7,1.0000000000e-02,0.0000000000e+00,1,3,4.9535352090e-02,bare_hamiltonian,2976,True,3.2226741314e-03,100,2026-05-04T04:48:14.457979
7,1.0000000000e-02,0.0000000000e+00,1,3,5.5688139909e-02,bare_hamiltonian,5682,True,4.2054057121e-04,200,2026-05-04T04:48:14.639859
7,1.0000000000e-02,0.0000000000e+00,1,3,6.2605165720e-02,bare_hamiltonian,83955,True,2.5057792664e-04,3500,2026-05-04T04:48:17.872660
7,1.0000000000e-02,0.0000000000e+00,1,3,7.0381355549e-02,bare_hamiltonian,154926,True,4.2054057121e-04,6800,2026-05-04T04:48:24.050931
7,1.0000000000e-02,0.0000000000e+00,1,3,7.9123426190e-02,bare_hamiltonian,2061,True,5.8612227440e-04,100,2026-05-04T04:48:24.145298
7,1.0000000000e-02,0.0000000000e+00,1,3,8.8951349731e-02,bare_hamiltonian,3318,True,3.4885108471e-03,200,2026-05-04T04:48:24.331979
7,1.0000000000e-02,0.0000000000e+00,1,3,1.0000000000e-01,bare_hamiltonian,1638,True,2.2879242897e-04,100,2026-05-04T04:48:24.425400
8,1.0000000000e-02,0.0000000000e+00,1,3,1.0000000000e-04,bare_hamiltonian,749988051,False,2.0945441723e+00,50000,2026-05-04T04:33:48.569257
8,1.0000000000e-02,0.0000000000e+00,1,3,1.1242100351e-04,bare_hamiltonian,668565798,False,2.0945441723e+00,50000,2026-05-04T04:34:42.205846
8,1.0000000000e-02,0.0000000000e+00,1,3,1.2638482029e-04,bare_hamiltonian,594594393,False,2.5414118767e+00,50000,2026-05-04T04:35:35.372859
8,1.0000000000e-02,0.0000000000e+00,1,3,1.4208308325e-04,bare_hamiltonian,528702579,False,2.0945441723e+00,50000,2026-05-04T04:36:28.073677
8,1.0000000000e-02,0.0000000000e+00,1,3,1.5973122801e-04,bare_hamiltonian,469039032,False,2.0945441723e+00,50000,2026-05-04T04:37:20.269600
8,1.0000000000e-02,0.0000000000e+00,1,3,1.7957144944e-04,bare_hamiltonian,418093119,False,2.0945441723e+00,50000,2026-05-04T04:38:11.742983
8,1.0000000000e-02,0.0000000000e+00,1,3,2.0187602547e-04,bare_hamiltonian,371462508,False,2.0945441723e+00,50000,2026-05-04T04:39:02.132386
8,1.0000000000e-02,0.0000000000e+00,1,3,2.2695105367e-04,bare_hamiltonian,330679836,False,2.5414118767e+00,50000,2026-05-04T04:39:51.145778
8,1.0000000000e-02,0.0000000000e+00,1,3,2.5514065200e-04,bare_hamiltonian,294176175,False,2.5414118767e+00,50000,2026-05-04T04:40:35.928382
8,1.0000000000e-02,0.0000000000e+00,1,3,2.8683168133e-04,bare_hamiltonian,262768737,False,2.0945441723e+00,50000,2026-05-04T04:41:20.116236
8,1.0000000000e-02,0.0000000000e+00,1,3,3.2245905453e-04,bare_hamiltonian,233573826,False,2.0945441723e+00,50000,2026-05-04T04:42:04.234926
8,1.0000000000e-02,0.0000000000e+00,1,3,3.6251170500e-04,bare_hamiltonian,208101402,False,2.0945441723e+00,50000,2026-05-04T04:42:48.152863
8,1.0000000000e-02,0.0000000000e+00,1,3,4.0753929659e-04,bare_hamiltonian,184280955,False,2.5414118767e+00,50000,2026-05-04T04:43:31.946625
8,1.0000000000e-02,0.0000000000e+00,1,3,4.5815976691e-04,bare_hamiltonian,164511810,False,2.5414118767e+00,50000,2026-05-04T04:44:15.617956
8,1.0000000000e-02,0.0000000000e+00,1,3,5.1506780762e-04,bare_hamiltonian,145241934,False,2.0945441723e+00,50000,2026-05-04T04:44:59.251238
8,1.0000000000e-02,0.0000000000e+00,1,3,5.7904439806e-04,bare_hamiltonian,129515382,False,2.5414118767e+00,50000,2026-05-04T04:45:42.824623
8,1.0000000000e-02,0.0000000000e+00,1,3,6.5096752305e-04,bare_hamiltonian,7229790,True,1.0907649994e-05,3100,2026-05-04T04:45:45.613641
8,1.0000000000e-02,0.0000000000e+00,1,3,7.3182422191e-04,bare_hamiltonian,3072153,True,1.0907649994e-05,1500,2026-05-04T04:45:46.945342
8,1.0000000000e-02,0.0000000000e+00,1,3,8.2272413417e-04,bare_hamiltonian,190263,True,1.0907649994e-05,100,2026-05-04T04:45:47.043033
8,1.0000000000e-02,0.0000000000e+00,1,3,9.2491472772e-04,bare_hamiltonian,6879156,True,1.0907649994e-05,4200,2026-05-04T04:45:50.874737
8,1.0000000000e-02,0.0000000000e+00,1,3,1.0397984185e-03,bare_hamiltonian,6388242,True,1.0907649994e-05,4400,2026-05-04T04:45:54.770594
8,1.0000000000e-02,0.0000000000e+00,1,3,1.1689518165e-03,bare_hamiltonian,1426245,True,1.0907649994e-05,1100,2026-05-04T04:45:55.744386
8,1.0000000000e-02,0.0000000000e+00,1,3,1.3141473626e-03,bare_hamiltonian,5387070,True,1.0907649994e-05,4700,2026-05-04T04:45:59.851998
8,1.0000000000e-02,0.0000000000e+00,1,3,1.4773776526e-03,bare_hamiltonian,50913390,False,2.0945441723e+00,50000,2026-05-04T04:46:43.312831
8,1.0000000000e-02,0.0000000000e+00,1,3,1.6608827826e-03,bare_hamiltonian,93813,True,1.0907649994e-05,100,2026-05-04T04:46:43.407028
8,1.0000000000e-02,0.0000000000e+00,1,3,1.8671810913e-03,bare_hamiltonian,246123,True,1.0907649994e-05,300,2026-05-04T04:46:43.683828
8,1.0000000000e-02,0.0000000000e+00,1,3,2.0991037201e-03,bare_hamiltonian,214113,True,3.7044286728e-05,300,2026-05-04T04:46:43.961229
8,1.0000000000e-02,0.0000000000e+00,1,3,2.3598334668e-03,bare_hamiltonian,124695,True,5.8829784393e-05,200,2026-05-04T04:46:44.142215
8,1.0000000000e-02,0.0000000000e+00,1,3,2.6529484644e-03,bare_hamiltonian,736659,True,1.0907649994e-05,1300,2026-05-04T04:46:45.274162
8,1.0000000000e-02,0.0000000000e+00,1,3,2.9824712862e-03,bare_hamiltonian,49011,True,1.0907649994e-05,100,2026-05-04T04:46:45.364441
8,1.0000000000e-02,0.0000000000e+00,1,3,3.3529241492e-03,bare_hamiltonian,185223,True,1.0907649994e-05,400,2026-05-04T04:46:45.720826
8,1.0000000000e-02,0.0000000000e+00,1,3,3.7693909754e-03,bare_hamiltonian,19885383,False,4.4695276022e-01,50000,2026-05-04T04:47:29.438455
8,1.0000000000e-02,0.0000000000e+00,1,3,4.2375871606e-03,bare_hamiltonian,36333,True,5.8829784393e-05,100,2026-05-04T04:47:29.532907
8,1.0000000000e-02,0.0000000000e+00,1,3,4.7639380104e-03,bare_hamiltonian,320592,True,1.0678172112e-04,1000,2026-05-04T04:47:30.427474
8,1.0000000000e-02,0.0000000000e+00,1,3,5.3556669177e-03,bare_hamiltonian,392379,True,5.8829784393e-05,1400,2026-05-04T04:47:31.667653
8,1.0000000000e-02,0.0000000000e+00,1,3,6.0208944933e-03,bare_hamiltonian,182241,True,3.7044286728e-05,700,2026-05-04T04:47:32.303835
8,1.0000000000e-02,0.0000000000e+00,1,3,6.7687500095e-03,bare_hamiltonian,2713287,True,1.0907649994e-05,12200,2026-05-04T04:47:43.257779
8,1.0000000000e-02,0.0000000000e+00,1,3,7.6094966855e-03,bare_hamiltonian,121875,True,3.7044286728e-05,600,2026-05-04T04:47:43.800460
8,1.0000000000e-02,0.0000000000e+00,1,3,8.5546725356e-03,bare_hamiltonian,52971,True,8.4966421127e-05,300,2026-05-04T04:47:44.073619
8,1.0000000000e-02,0.0000000000e+00,1,3,9.6172487112e-03,bare_hamiltonian,2905023,True,1.0907649994e-05,18600,2026-05-04T04:48:00.665845
8,1.0000000000e-02,0.0000000000e+00,1,3,1.0811807511e-02,bare_hamiltonian,856179,True,3.7044286728e-05,6100,2026-05-04T04:48:06.232066
8,1.0000000000e-02,0.0000000000e+00,1,3,1.2154742501e-02,bare_hamiltonian,12678,True,4.4232606888e-04,100,2026-05-04T04:48:06.325030
8,1.0000000000e-02,0.0000000000e+00,1,3,1.3664483493e-02,bare_hamiltonian,11091,True,4.2054057121e-04,100,2026-05-04T04:48:06.417475
8,1.0000000000e-02,0.0000000000e+00,1,3,1.5361749467e-02,bare_hamiltonian,60666,True,1.3291835785e-04,600,2026-05-04T04:48:06.963049
8,1.0000000000e-02,0.0000000000e+00,1,3,1.7269832907e-02,bare_hamiltonian,9348,True,2.0265579224e-04,100,2026-05-04T04:48:07.055496
8,1.0000000000e-02,0.0000000000e+00,1,3,1.9414919457e-02,bare_hamiltonian,15375,True,2.7671456337e-04,200,2026-05-04T04:48:07.245604
8,1.0000000000e-02,0.0000000000e+00,1,3,2.1826447284e-02,bare_hamiltonian,6681,True,1.5470385551e-04,100,2026-05-04T04:48:07.342088
8,1.0000000000e-02,0.0000000000e+00,1,3,2.4537511066e-02,bare_hamiltonian,30366,True,2.0265579224e-04,500,2026-05-04T04:48:07.798577
8,1.0000000000e-02,0.0000000000e+00,1,3,2.7585316176e-02,bare_hamiltonian,5466,True,3.9440393448e-04,100,2026-05-04T04:48:07.893925
8,1.0000000000e-02,0.0000000000e+00,1,3,3.1011689266e-02,bare_hamiltonian,19611,True,2.2879242897e-04,400,2026-05-04T04:48:08.263947
8,1.0000000000e-02,0.0000000000e+00,1,3,3.4863652277e-02,bare_hamiltonian,13464,True,2.2879242897e-04,300,2026-05-04T04:48:08.536215
8,1.0000000000e-02,0.0000000000e+00,1,3,3.9194067748e-02,bare_hamiltonian,3987,True,1.4751553535e-03,100,2026-05-04T04:48:08.628387
8,1.0000000000e-02,0.0000000000e+00,1,3,4.4062364278e-02,bare_hamiltonian,62730,True,3.7044286728e-05,1800,2026-05-04T04:48:10.243752
8,1.0000000000e-02,0.0000000000e+00,1,3,4.9535352090e-02,bare_hamiltonian,3084,True,1.3531148434e-03,100,2026-05-04T04:48:10.333934
8,1.0000000000e-02,0.0000000000e+00,1,3,5.5688139909e-02,bare_hamiltonian,13509,True,7.0816278458e-04,500,2026-05-04T04:48:10.777998
8,1.0000000000e-02,0.0000000000e+00,1,3,6.2605165720e-02,bare_hamiltonian,220908,True,3.9440393448e-04,9200,2026-05-04T04:48:19.008769
8,1.0000000000e-02,0.0000000000e+00,1,3,7.0381355549e-02,bare_hamiltonian,224364,True,1.5470385551e-04,10000,2026-05-04T04:48:27.889050
8,1.0000000000e-02,0.0000000000e+00,1,3,7.9123426190e-02,bare_hamiltonian,47397,True,3.7258863449e-04,2400,2026-05-04T04:48:30.036257
8,1.0000000000e-02,0.0000000000e+00,1,3,8.8951349731e-02,bare_hamiltonian,1938,True,1.3291835785e-04,100,2026-05-04T04:48:30.126313
8,1.0000000000e-02,0.0000000000e+00,1,3,1.0000000000e-01,bare_hamiltonian,3405,True,2.5057792664e-04,200,2026-05-04T04:48:30.305577
10,1.0000000000e-02,0.0000000000e+00,1,3,1.0000000000e-04,bare_hamiltonian,750237537,False,2.0945441723e+00,50000,2026-05-04T04:33:51.382493
10,1.0000000000e-02,0.0000000000e+00,1,3,1.1242100351e-04,bare_hamiltonian,663247911,False,2.0945441723e+00,50000,2026-05-04T04:34:44.931185
10,1.0000000000e-02,0.0000000000e+00,1,3,1.2638482029e-04,bare_hamiltonian,594965514,False,2.5414118767e+00,50000,2026-05-04T04:35:37.994717
10,1.0000000000e-02,0.0000000000e+00,1,3,1.4208308325e-04,bare_hamiltonian,528654555,False,2.5414118767e+00,50000,2026-05-04T04:36:30.615290
10,1.0000000000e-02,0.0000000000e+00,1,3,1.5973122801e-04,bare_hamiltonian,467841321,False,2.0945441723e+00,50000,2026-05-04T04:37:22.767995
10,1.0000000000e-02,0.0000000000e+00,1,3,1.7957144944e-04,bare_hamiltonian,416980797,False,2.5414118767e+00,50000,2026-05-04T04:38:14.184076
10,1.0000000000e-02,0.0000000000e+00,1,3,2.0187602547e-04,bare_hamiltonian,371834718,False,2.5414118767e+00,50000,2026-05-04T04:39:04.534674
10,1.0000000000e-02,0.0000000000e+00,1,3,2.2695105367e-04,bare_hamiltonian,330589191,False,2.5414118767e+00,50000,2026-05-04T04:39:53.495006
10,1.0000000000e-02,0.0000000000e+00,1,3,2.5514065200e-04,bare_hamiltonian,294112068,False,2.5414118767e+00,50000,2026-05-04T04:40:38.137990
10,1.0000000000e-02,0.0000000000e+00,1,3,2.8683168133e-04,bare_hamiltonian,262806066,False,2.0945441723e+00,50000,2026-05-04T04:41:22.311592
10,1.0000000000e-02,0.0000000000e+00,1,3,3.2245905453e-04,bare_hamiltonian,232129431,False,2.5414118767e+00,50000,2026-05-04T04:42:06.365903
10,1.0000000000e-02,0.0000000000e+00,1,3,3.6251170500e-04,bare_hamiltonian,207309102,False,2.0945441723e+00,50000,2026-05-04T04:42:50.263724
10,1.0000000000e-02,0.0000000000e+00,1,3,4.0753929659e-04,bare_hamiltonian,378372,True,1.0907649994e-05,100,2026-05-04T04:42:50.360306
10,1.0000000000e-02,0.0000000000e+00,1,3,4.5815976691e-04,bare_hamiltonian,345192,True,1.0907649994e-05,100,2026-05-04T04:42:50.456310
10,1.0000000000e-02,0.0000000000e+00,1,3,5.1506780762e-04,bare_hamiltonian,145934664,False,2.0945441723e+00,50000,2026-05-04T04:43:34.230395
10,1.0000000000e-02,0.0000000000e+00,1,3,5.7904439806e-04,bare_hamiltonian,502659,True,1.0907649994e-05,200,2026-05-04T04:43:34.420215
10,1.0000000000e-02,0.0000000000e+00,1,3,6.5096752305e-04,bare_hamiltonian,115039365,False,2.0945441723e+00,50000,2026-05-04T04:44:18.066031
10,1.0000000000e-02,0.0000000000e+00,1,3,7.3182422191e-04,bare_hamiltonian,3974943,True,1.0907649994e-05,1900,2026-05-04T04:44:19.799982
10,1.0000000000e-02,0.0000000000e+00,1,3,8.2272413417e-04,bare_hamiltonian,91326267,False,2.5414118767e+00,50000,2026-05-04T04:45:03.370349
10,1.0000000000e-02,0.0000000000e+00,1,3,9.2491472772e-04,bare_hamiltonian,81275931,False,2.5414118767e+00,50000,2026-05-04T04:45:46.906052
10,1.0000000000e-02,0.0000000000e+00,1,3,1.0397984185e-03,bare_hamiltonian,145083,True,1.0907649994e-05,100,2026-05-04T04:45:47.000950
10,1.0000000000e-02,0.0000000000e+00,1,3,1.1689518165e-03,bare_hamiltonian,2774922,True,1.0907649994e-05,2200,2026-05-04T04:45:49.041678
10,1.0000000000e-02,0.0000000000e+00,1,3,1.3141473626e-03,bare_hamiltonian,108042,True,8.4966421127e-05,100,2026-05-04T04:45:49.137248
10,1.0000000000e-02,0.0000000000e+00,1,3,1.4773776526e-03,bare_hamiltonian,4052541,True,1.0907649994e-05,4000,2026-05-04T04:45:52.718166
10,1.0000000000e-02,0.0000000000e+00,1,3,1.6608827826e-03,bare_hamiltonian,45169152,False,2.5414118767e+00,50000,2026-05-04T04:46:36.165635
10,1.0000000000e-02,0.0000000000e+00,1,3,1.8671810913e-03,bare_hamiltonian,1615173,True,1.0907649994e-05,2000,2026-05-04T04:46:37.904095
10,1.0000000000e-02,0.0000000000e+00,1,3,2.0991037201e-03,bare_hamiltonian,78903,True,1.5470385551e-04,100,2026-05-04T04:46:37.994029
10,1.0000000000e-02,0.0000000000e+00,1,3,2.3598334668e-03,bare_hamiltonian,638934,True,1.0907649994e-05,1000,2026-05-04T04:46:38.870044
10,1.0000000000e-02,0.0000000000e+00,1,3,2.6529484644e-03,bare_hamiltonian,1303515,True,3.7044286728e-05,2300,2026-05-04T04:46:40.877905
10,1.0000000000e-02,0.0000000000e+00,1,3,2.9824712862e-03,bare_hamiltonian,397218,True,3.7044286728e-05,800,2026-05-04T04:46:41.588349
10,1.0000000000e-02,0.0000000000e+00,1,3,3.3529241492e-03,bare_hamiltonian,94173,True,1.0907649994e-05,200,2026-05-04T04:46:41.773465
